Time_Seconds,DL_bitrate
57891.0,29.167
57892.0,19.493
57893.0,33.786
57894.0,30.711
57895.0,34.1
57896.0,36.236
57897.0,43.55
57899.0,38.294
57900.0,44.78
57901.0,41.917
57902.0,40.128
57903.0,42.051
57904.0,41.984
57905.0,41.85
57906.0,42.141
57907.0,41.917
57908.0,38.204
57909.0,43.595
57910.0,41.94
57911.0,38.607
57912.0,26.651
57913.0,47.778
57914.0,41.772
57916.0,39.837
57917.0,43.819
57918.0,41.235
57919.0,42.107
57920.0,41.973
57921.0,41.492
57922.0,42.342
57923.0,36.403
57924.0,42.577
57925.0,41.268
57926.0,41.928
57927.0,42.04
57928.0,41.85
57930.0,41.872
57931.0,42.387
57932.0,42.04
57933.0,42.275
57934.0,42.488
57935.0,41.973
57936.0,41.593
57937.0,41.917
57938.0,37.455
57939.0,44.489
57940.0,42.342
57941.0,37.287
57943.0,40.978
57944.0,44.042
57945.0,42.364
57946.0,42.13
57947.0,40.486
57948.0,40.597
57949.0,42.219
57950.0,38.283
57951.0,43.125
57952.0,42.018
57953.0,42.264
57954.0,41.604
57955.0,42.253
57957.0,38.506
57958.0,36.985
57959.0,39.445
57960.0,39.938
57961.0,44.97
57962.0,41.951
57963.0,41.481
57964.0,42.454
57965.0,41.872
57966.0,38.595
57967.0,42.644
57969.0,41.291
57970.0,40.597
57971.0,40.407
57972.0,30.163
57973.0,36.336
57974.0,26.919
57975.0,24.951
57976.0,34.569
57977.0,28.352
57978.0,35.699
57979.0,29.615
57980.0,31.516
57981.0,30.923
57983.0,32.299
57984.0,47.476
57985.0,37.444
57986.0,42.476
57987.0,39.859
57988.0,35.498
57989.0,44.344
57990.0,36.224
57991.0,42.029
57992.0,38.853
57993.0,24.347
57994.0,11.139
57995.0,10.356
57996.0,14.024
57998.0,13.588
57999.0,13.98
58000.0,14.237
58001.0,4.663
58002.0,7.582
58003.0,11.53
58004.0,12.738
58005.0,9.551
58006.0,3.858
58007.0,1.017
58008.0,1.398
58009.0,1.599
58010.0,1.722
58012.0,1.744
58013.0,1.677
58014.0,1.499
58015.0,2.706
58016.0,2.963
58017.0,3.064
58018.0,2.93
58019.0,2.259
58020.0,2.001
58021.0,1.453
58022.0,0.771
58023.0,3.064
58024.0,3.69
58025.0,4.73
58026.0,4.495
58028.0,4.976
58029.0,5.155
58030.0,4.585
58031.0,4.697
58032.0,4.642
58033.0,4.876
58034.0,3.634
58035.0,4.015
58036.0,4.317
58037.0,4.776
58038.0,4.453
58039.0,3.992
58040.0,4.305
58041.0,4.786
58042.0,4.082
58043.0,3.97
58044.0,2.728
58045.0,4.026
58047.0,4.026
58048.0,5.111
58049.0,4.82
58050.0,4.182
58051.0,7.18
58052.0,6.363
58053.0,6.274
58054.0,6.643
58055.0,7.705
58056.0,5.994
58057.0,6.24
58058.0,7.236
58059.0,6.274
58060.0,5.849
58061.0,6.811
58062.0,7.907
58063.0,7.247
58064.0,4.015
58066.0,3.97
58067.0,5.882
58068.0,7.862
58069.0,4.976
58070.0,8.611
58071.0,8.656
58072.0,8.656
58073.0,8.801
58074.0,8.443
58075.0,8.276
58076.0,8.32
58077.0,7.873
58078.0,11.284
58079.0,9.618
58080.0,9.272
58081.0,7.057
58082.0,5.256
58083.0,5.066
58085.0,5.804
58086.0,8.186
58087.0,6.855
58088.0,6.799
58089.0,4.507
58090.0,7.683
58091.0,7.851
58092.0,8.309
58093.0,8.443
58094.0,7.224
58095.0,6.441
58096.0,6.43
58097.0,5.682
58098.0,6.766
58099.0,5.144
58100.0,8.354
58101.0,6.464
58102.0,7.761
58104.0,8.041
58105.0,8.522
58106.0,8.052
58107.0,8.13
58108.0,6.14
58109.0,5.603
58110.0,6.464
58111.0,6.497
58112.0,6.855
58113.0,6.922
58114.0,7.347
58115.0,7.303
58116.0,7.571
58117.0,5.826
58118.0,5.258
58120.0,5.636
58121.0,5.536
58122.0,4.428
58123.0,3.903
58124.0,3.433
58125.0,3.69
58126.0,4.205
58127.0,3.634
58128.0,3.668
58129.0,4.149
58130.0,4.786
58131.0,5.48
58132.0,5.849
58133.0,4.238
58134.0,3.925
58135.0,5.379
58136.0,5.245
58138.0,5.267
58139.0,4.574
58140.0,4.216
58141.0,5.334
58142.0,6.05
58143.0,5.871
58144.0,5.413
58145.0,5.234
58146.0,5.569
58147.0,5.647
58148.0,6.207
58149.0,6.028
58150.0,4.618
58151.0,6.251
58152.0,6.565
58153.0,6.475
58154.0,7.045
58155.0,6.934
58157.0,6.542
58158.0,6.498
58159.0,6.565
58160.0,5.234
58161.0,4.126
58162.0,4.339
58163.0,4.507
58164.0,5.077
58165.0,5.211
58166.0,5.636
58167.0,5.681
58168.0,4.887
58169.0,3.78
58170.0,2.885
58171.0,3.455
58173.0,3.5
58174.0,3.802
58175.0,3.69
58176.0,2.829
58177.0,2.415
58178.0,2.707
58179.0,1.442
58180.0,2.919
58181.0,1.655
58182.0,2.807
58183.0,2.169
58184.0,1.711
58185.0,1.834
58186.0,2.08
58187.0,2.594
58188.0,3.232
58189.0,3.097
58190.0,3.042
58191.0,2.192
58193.0,1.979
58194.0,3.522
58195.0,4.261
58196.0,4.574
58197.0,4.764
58198.0,4.797
58199.0,4.507
58200.0,4.585
58201.0,3.869
58202.0,2.605
58203.0,2.069
58204.0,1.778
58205.0,2.337
58206.0,1.386
58207.0,1.107
58209.0,0.995
58210.0,0.402
58211.0,0.447
58212.0,0.726
58213.0,0.268
58214.0,0.335
58215.0,1.655
58216.0,1.912
58217.0,2.326
58218.0,2.866
58219.0,1.839
58220.0,1.114
58222.0,3.019
58223.0,3.008
58224.0,2.192
58225.0,2.784
58226.0,2.818
58227.0,2.27
58228.0,2.236
58229.0,2.617
58230.0,3.053
58231.0,2.684
58232.0,2.203
58233.0,2.426
58234.0,2.863
58235.0,4.093
58236.0,6.162
58237.0,5.077
58238.0,7.448
58239.0,7.571
58240.0,6.386
58242.0,6.419
58243.0,4.54
58244.0,4.842
58245.0,4.216
58246.0,3.522
58247.0,2.382
58248.0,1.576
58249.0,2.963
58250.0,3.701
58251.0,5.222
58252.0,7.291
58253.0,7.012
58254.0,1.163
58255.0,5.01
58256.0,8.678
58257.0,9.193
58258.0,8.947
58259.0,11.922
58260.0,4.305
58262.0,10.054
58263.0,11.955
58264.0,13.23
58265.0,11.407
58266.0,8.13
58267.0,4.013
58268.0,4.174
58269.0,6.878
58270.0,5.715
58271.0,5.681
58272.0,5.67
58273.0,6.576
58274.0,7.851
58275.0,10.848
58276.0,9.506
58277.0,11.855
58278.0,11.989
58279.0,7.951
58281.0,11.676
58282.0,10.826
58283.0,10.289
58284.0,10.255
58285.0,5.703
58286.0,10.099
58287.0,5.413
58288.0,7.694
58289.0,4.462
58290.0,4.462
58291.0,4.585
58292.0,6.721
58293.0,3.019
58295.0,3.623
58296.0,0.894
58297.0,3.176
58298.0,4.339
58299.0,5.491
58300.0,5.77
58301.0,5.401
58302.0,3.601
58303.0,3.657
58304.0,3.925
58305.0,6.318
58306.0,7.09
58307.0,7.672
58308.0,6.71
58309.0,6.128
58311.0,8.578
58312.0,9.528
58313.0,9.72
58314.0,3.397
58315.0,7.68
58316.0,6.967
58317.0,6.565
58318.0,8.276
58319.0,6.497
58320.0,5.782
58321.0,6.598
58322.0,7.672
58323.0,5.446
58324.0,7.672
58325.0,6.643
58326.0,6.676
58328.0,5.961
58329.0,6.743
58330.0,6.184
58331.0,5.614
58332.0,4.842
58333.0,5.099
58334.0,4.652
58335.0,5.659
58336.0,4.305
58337.0,5.222
58338.0,3.165
58339.0,0.011
58340.0,3.433
58341.0,2.605
58342.0,1.834
58343.0,3.757
58344.0,4.048
58346.0,3.757
58347.0,3.243
58348.0,4.44
58349.0,3.802
58350.0,1.699
58351.0,0.838
58352.0,1.375
58353.0,1.778
58354.0,2.415
58355.0,3.377
58356.0,5.2
58357.0,6.095
58358.0,7.347
58359.0,7.045
58360.0,4.943
58361.0,6.173
58362.0,5.401
58364.0,6.643
58365.0,6.822
58366.0,6.99
58367.0,8.488
58368.0,7.817
58369.0,6.363
58370.0,7.47
58371.0,7.504
58372.0,8.32
58373.0,8.03
58374.0,8.533
58375.0,8.332
58376.0,8.533
58377.0,9.193
58378.0,10.859
58379.0,7.56
58380.0,7.202
58381.0,4.182
58382.0,2.751
58384.0,2.639
58385.0,3.556
58386.0,4.361
58387.0,6.665
58388.0,8.186
58389.0,10.557
58390.0,12.503
58391.0,13.006
58392.0,3.03
58393.0,4.104
58394.0,9.215
58395.0,5.569
58396.0,5.838
58397.0,7.862
58398.0,9.697
58399.0,10.143
58400.0,12.246
58401.0,12.078
58402.0,11.005
58404.0,6.855
58405.0,9.707
58406.0,10.188
58407.0,8.477
58408.0,4.551
58409.0,5.2
58410.0,5.021
58411.0,4.607
58412.0,8.086
58413.0,10.401
58414.0,9.092
58415.0,9.17
58416.0,10.132
58417.0,11.821
58418.0,11.732
58419.0,14.695
58420.0,12.145
58421.0,8.388
58423.0,9.092
58424.0,9.327
58425.0,5.782
58426.0,4.82
58427.0,4.965
58428.0,3.5
58429.0,6.386
58430.0,8.801
58431.0,10.982
58432.0,11.251
58433.0,12.224
58434.0,13.376
58435.0,11.866
58436.0,11.385
58437.0,7.001
58438.0,9.718
58439.0,11.06
58440.0,9.841
58441.0,6.777
58443.0,5.826
58444.0,5.77
58445.0,5.424
58446.0,6.207
58447.0,6.878
58448.0,6.844
58449.0,7.079
58450.0,10.378
58451.0,11.676
58452.0,7.269
58453.0,8.824
58454.0,8.388
58455.0,8.343
58456.0,5.815
58457.0,3.724
58458.0,3.892
58459.0,5.413
58460.0,5.323
58461.0,4.607
58463.0,6.542
58464.0,6.822
58465.0,6.151
58466.0,6.587
58467.0,5.502
58468.0,5.088
58469.0,4.764
58470.0,5.099
58471.0,6.05
58472.0,4.92
58473.0,6.251
58474.0,5.536
58475.0,5.424
58476.0,5.547
58477.0,5.826
58478.0,2.471
58479.0,3.489
58481.0,3.724
58482.0,3.243
58483.0,2.449
58484.0,2.93
58485.0,2.549
58486.0,5.099
58487.0,6.844
58488.0,7.068
58489.0,8.186
58490.0,7.191
58491.0,5.379
58492.0,3.869
58493.0,5.077
58494.0,5.446
58495.0,4.641
58496.0,3.209
58497.0,2.214
58498.0,2.136
58500.0,2.851
58501.0,3.892
58502.0,5.032
58503.0,3.165
58504.0,2.874
58505.0,3.679
58506.0,4.887
58507.0,4.372
58508.0,2.292
58509.0,6.878
58510.0,7.045
58511.0,4.775
58512.0,6.386
58513.0,8.197
58514.0,8.421
58515.0,6.229
58516.0,2.136
58517.0,1.655
58519.0,2.53
58520.0,2.046
58521.0,1.856
58522.0,1.386
58523.0,2.147
58524.0,2.93
58525.0,4.988
58526.0,5.849
58527.0,5.088
58529.0,3.142
58530.0,3.59
58531.0,5.178
58532.0,5.692
58533.0,4.954
58534.0,7.359
58535.0,6.799
58536.0,6.408
58537.0,5.032
58538.0,4.965
58539.0,4.943
58540.0,4.92
58541.0,4.618
58542.0,4.518
58543.0,4.372
58544.0,2.796
58545.0,1.576
58547.0,2.259
58548.0,4.965
58549.0,2.93
58550.0,1.207
58551.0,2.695
58552.0,7.996
58553.0,10.814
58554.0,10.244
58555.0,5.39
58557.0,5.144
58558.0,4.786
58559.0,7.079
58560.0,5.603
58561.0,4.831
58562.0,6.363
58563.0,8.32
58564.0,6.173
58565.0,4.943
58566.0,4.831
58567.0,6.866
58568.0,5.502
58569.0,2.549
58570.0,4.708
58571.0,3.109
58572.0,3.176
58573.0,1.543
58574.0,0.794
58576.0,0.794
58577.0,1.04
58578.0,2.113
58579.0,2.416
58580.0,3.288
58581.0,3.578
58582.0,4.216
58583.0,2.919
58584.0,2.292
58585.0,0.0
58586.0,0.145
58587.0,0.939
58588.0,0.984
58589.0,1.968
58590.0,1.342
58591.0,3.03
58593.0,3.187
58594.0,2.572
58595.0,1.934
58596.0,1.644
58597.0,1.912
58598.0,1.744
58599.0,3.008
58600.0,3.455
58601.0,5.726
58602.0,3.489
58603.0,3.791
58604.0,2.348
58605.0,1.99
58606.0,2.292
58607.0,2.583
58608.0,3.388
58609.0,4.227
58610.0,3.388
58612.0,1.822
58613.0,4.216
58614.0,3.243
58615.0,3.355
58616.0,4.418
58617.0,4.194
58618.0,3.22
58619.0,0.637
58620.0,2.538
58621.0,4.317
58622.0,3.075
58623.0,2.236
58625.0,2.684
58626.0,3.567
58627.0,4.73
58628.0,5.133
58629.0,6.084
58630.0,5.647
58631.0,3.97
58632.0,4.317
58633.0,3.399
58634.0,3.5
58635.0,3.153
58636.0,4.015
58637.0,4.317
58638.0,4.294
58639.0,4.205
58640.0,2.952
58642.0,2.226
58643.0,1.912
58644.0,2.046
58645.0,4.138
58646.0,4.91
58647.0,5.513
58648.0,5.692
58649.0,4.663
58650.0,4.328
58651.0,2.93
58652.0,5.67
58653.0,4.999
58654.0,4.462
58655.0,3.657
58657.0,3.187
58658.0,3.109
58659.0,2.292
58660.0,2.728
58661.0,2.371
58662.0,1.711
58663.0,2.672
58664.0,3.992
58665.0,3.5
58666.0,4.35
58667.0,5.211
58668.0,4.518
58669.0,3.769
58670.0,5.636
58671.0,3.489
58672.0,3.299
58674.0,3.668
58675.0,4.484
58676.0,5.502
58677.0,5.636
58678.0,6.509
58679.0,7.716
58680.0,7.895
58681.0,7.638
58682.0,9.059
58683.0,8.958
58684.0,3.578
58685.0,6.151
58686.0,8.947
58687.0,8.757
58688.0,6.553
58689.0,5.536
58690.0,4.059
58692.0,3.59
58693.0,2.594
58694.0,2.225
58695.0,4.686
58696.0,3.455
58697.0,4.63
58698.0,5.357
58699.0,6.476
58700.0,5.077
58701.0,6.218
58703.0,4.809
58704.0,3.097
58705.0,5.29
58706.0,3.522
58707.0,1.632
58708.0,0.973
58709.0,1.241
58710.0,0.838
58711.0,1.487
58712.0,0.95
58713.0,1.241
58714.0,0.637
58715.0,1.006
58716.0,1.129
58717.0,1.017
58718.0,1.14
58719.0,1.207
58720.0,1.196
58722.0,1.666
58723.0,1.565
58724.0,1.364
58725.0,0.905
58726.0,1.621
58727.0,1.621
58728.0,1.755
58729.0,1.711
58730.0,1.632
58731.0,1.834
58732.0,2.337
58733.0,2.863
58734.0,2.695
58735.0,2.438
58736.0,2.438
58736.0,1.465
58738.0,0.358
58739.0,0.011
58740.0,0.0
58741.0,0.011
58745.0,0.0
58747.0,0.0
58748.0,0.0
58750.0,0.0
58751.0,0.0
58752.0,0.0
58753.0,0.003
58754.0,0.001
58755.0,0.515
58756.0,2.919
58757.0,2.371
58758.0,2.907
58759.0,0.905
58760.0,0.0
58761.0,2.956
58762.0,3.925
58763.0,3.634
58764.0,3.892
58765.0,3.936
58767.0,4.842
58768.0,6.643
58769.0,6.419
58770.0,6.866
58771.0,7.101
58772.0,6.486
58773.0,7.817
58774.0,7.974
58775.0,6.62
58776.0,9.707
58777.0,8.209
58779.0,5.58
58780.0,5.133
58781.0,5.211
58782.0,4.719
58783.0,4.216
58784.0,5.681
58785.0,4.372
58786.0,3.992
58787.0,4.126
58788.0,4.171
58789.0,3.276
58790.0,2.326
58791.0,4.753
58792.0,5.58
58794.0,5.267
58795.0,5.592
58796.0,4.742
58797.0,4.417
58798.0,2.247
58799.0,2.337
58800.0,1.621
58801.0,1.688
58802.0,1.621
58803.0,2.236
58804.0,2.057
58805.0,2.303
58806.0,1.028
58807.0,2.941
58808.0,5.793
58809.0,8.455
58810.0,11.866
58811.0,11.821
58813.0,16.205
58814.0,7.761
58815.0,9.293
58816.0,16.977
58817.0,17.424
58818.0,11.452
58819.0,10.591
58820.0,11.709
58821.0,11.643
58822.0,6.866
58823.0,5.592
58824.0,5.2
58825.0,3.936
58826.0,4.059
58827.0,3.522
58828.0,2.371
58829.0,1.554
58830.0,0.559
58832.0,0.458
58834.0,0.011
58835.0,2.874
58836.0,6.151
58837.0,5.961
58838.0,6.117
58839.0,7.068
58840.0,10.065
58841.0,11.799
58842.0,12.783
58843.0,6.33
58844.0,7.336
58845.0,10.479
58846.0,12.995
58848.0,6.967
58849.0,5.994
58850.0,5.267
58851.0,4.876
58852.0,2.874
58853.0,5.882
58854.0,8.902
58855.0,7.101
58856.0,2.024
58857.0,7.907
58858.0,8.365
58859.0,9.237
58860.0,10.949
58861.0,11.709
58862.0,6.542
58863.0,7.56
58864.0,7.795
58865.0,5.737
58866.0,4.976
58868.0,6.397
58869.0,6.822
58870.0,3.791
58871.0,7.538
58872.0,5.782
58873.0,4.484
58874.0,3.578
58875.0,2.784
58876.0,4.16
58877.0,3.265
58878.0,3.243
58879.0,3.019
58880.0,2.382
58881.0,3.401
58882.0,2.337
58883.0,2.65
58884.0,3.12
58885.0,2.74
58887.0,1.017
58888.0,0.492
58889.0,2.281
58890.0,2.617
58892.0,2.46
58893.0,2.572
58894.0,1.453
58895.0,2.371
58896.0,2.438
58897.0,2.863
58898.0,3.892
58899.0,4.786
58900.0,4.574
58901.0,2.851
58902.0,4.551
58903.0,3.265
58904.0,5.547
58905.0,4.317
58906.0,3.467
58907.0,2.695
58909.0,0.257
58910.0,2.639
58911.0,4.038
58912.0,3.713
58913.0,3.824
58914.0,5.715
58915.0,6.777
58916.0,5.682
58917.0,3.389
58918.0,2.672
58919.0,1.778
58920.0,2.907
58921.0,5.491
58922.0,6.889
58923.0,11.608
58925.0,6.587
58926.0,8.399
58927.0,5.021
58928.0,11.821
58929.0,13.174
58930.0,18.028
58931.0,15.489
58932.0,15.914
58933.0,16.641
58934.0,19.415
58935.0,14.505
58936.0,12.257
58937.0,15.713
58938.0,11.843
58939.0,17.122
58940.0,11.239
58941.0,13.981
58943.0,16.004
58944.0,18.677
58945.0,17.167
58946.0,15.825
58947.0,13.286
58948.0,14.774
58949.0,14.561
58950.0,16.373
58951.0,14.281
58952.0,13.689
58953.0,15.668
58954.0,14.695
58955.0,14.404
58956.0,13.297
58957.0,15.579
58958.0,8.656
58960.0,12.335
58961.0,12.134
58962.0,12.984
58963.0,9.909
58964.0,11.452
58965.0,11.966
58966.0,14.953
58967.0,13.89
58968.0,9.64
58969.0,8.667
58970.0,11.597
58971.0,15.657
58972.0,14.55
58973.0,15.802
58974.0,15.534
58975.0,10.893
58976.0,7.728
58977.0,7.661
58979.0,6.218
58980.0,5.793
58981.0,1.543
58982.0,4.742
58983.0,4.686
58984.0,5.2
58985.0,2.818
58986.0,8.041
58987.0,8.086
58988.0,6.866
58989.0,8.108
58990.0,6.945
58991.0,8.388
58993.0,6.956
58994.0,7.291
58995.0,7.269
58996.0,6.061
58997.0,5.614
58998.0,4.317
58999.0,3.947
59000.0,2.549
59001.0,2.281
59002.0,1.018
59003.0,0.794
59004.0,1.23
59005.0,0.682
59006.0,0.995
59008.0,0.905
59009.0,1.856
59010.0,1.856
59011.0,2.997
59013.0,4.417
59014.0,5.245
59015.0,3.59
59016.0,1.163
59019.0,0.022
59020.0,4.73
59021.0,7.303
59022.0,9.674
59023.0,9.964
59024.0,9.159
59025.0,3.165
59026.0,5.826
59027.0,3.947
59028.0,2.807
59029.0,3.467
59030.0,2.538
59031.0,0.995
59032.0,1.017
59033.0,2.18
59034.0,2.605
59035.0,2.46
59037.0,2.449
59038.0,3.936
59039.0,1.912
59040.0,2.247
59041.0,7.057
59042.0,13.532
59043.0,24.671
59044.0,25.096
59045.0,19.549
59046.0,17.447
59047.0,15.489
59048.0,20.623
59049.0,23.262
59050.0,19.359
59051.0,19.762
59052.0,13.599
59054.0,14.416
59055.0,13.062
59056.0,15.825
59057.0,15.713
59058.0,18.531
59059.0,18.543
59060.0,20.735
59061.0,22.256
59062.0,23.621
59063.0,23.732
59064.0,24.09
59065.0,23.866
59066.0,22.054
59067.0,14.975
59068.0,20.69
59069.0,19.202
59070.0,14.729
59071.0,16.418
59073.0,18.095
59074.0,17.995
59075.0,20.88
59076.0,25.534
59077.0,25.365
59078.0,19.303
59079.0,21.573
59080.0,26.394
59081.0,24.66
59082.0,25.41
59083.0,23.598
59084.0,23.139
59085.0,24.056
59086.0,23.139
59087.0,16.552
59088.0,19.303
59089.0,24.571
59091.0,19.102
59092.0,18.789
59093.0,19.314
59094.0,22.971
59095.0,22.658
59096.0,21.786
59097.0,17.57
59098.0,23.24
59099.0,21.696
59100.0,20.69
59101.0,20.343
59102.0,23.754
59103.0,21.383
59104.0,21.696
59105.0,23.329
59106.0,24.459
59107.0,19.124
59108.0,19.337
59109.0,18.364
59111.0,14.281
59112.0,22.502
59113.0,25.387
59114.0,19.18
59115.0,17.301
59116.0,14.964
59117.0,16.831
59118.0,11.955
59119.0,19.448
59120.0,21.495
59121.0,22.233
59122.0,24.75
59123.0,26.383
59124.0,25.633
59125.0,25.387
59126.0,28.329
59127.0,22.435
59129.0,24.123
59130.0,25.767
59131.0,31.024
59132.0,23.587
59133.0,21.07
59134.0,16.764
59135.0,16.731
59136.0,17.771
59137.0,15.713
59138.0,18.632
59139.0,19.616
59140.0,17.849
59141.0,16.049
59142.0,14.147
59143.0,17.167
59144.0,14.181
59145.0,16.406
59146.0,14.628
59148.0,15.176
59149.0,18.889
59150.0,13.308
59151.0,17.022
59152.0,16.652
59153.0,14.874
59154.0,14.427
59155.0,10.244
59156.0,7.839
59157.0,7.023
59158.0,7.459
59159.0,10.356
59160.0,6.207
59161.0,5.726
59163.0,6.654
59164.0,10.971
59165.0,7.549
59166.0,13.431
59167.0,17.849
59168.0,9.271
59169.0,13.118
59170.0,13.476
59171.0,14.259
59172.0,13.801
59173.0,17.145
59174.0,15.847
59175.0,18.755
59176.0,18.453
59178.0,19.426
59179.0,19.012
59180.0,20.366
59181.0,19.202
59182.0,15.087
59183.0,11.966
59184.0,12.157
59185.0,5.893
59186.0,8.007
59187.0,10.96
59188.0,10.792
59189.0,16.854
59190.0,18.643
59192.0,15.232
59193.0,16.306
59194.0,13.879
59195.0,17.693
59196.0,14.997
59197.0,15.21
59198.0,13.633
59199.0,14.518
59200.0,13.465
59201.0,17.872
59202.0,21.853
59203.0,21.853
59203.0,15.456
59204.0,15.847
59205.0,18.733
59205.0,27.948
59206.0,25.902
59207.0,34.357
59208.0,38.036
59209.0,42.186
59210.0,27.881
59211.0,24.929
59212.0,32.981
59213.0,19.907
59215.0,28.172
59216.0,14.427
59217.0,8.914
59218.0,14.829
59219.0,21.16
59220.0,21.372
59221.0,10.781
59222.0,11.385
59224.0,12.078
59225.0,11.53
59226.0,11.631
59227.0,12.705
59228.0,12.951
59229.0,14.002
59230.0,9.416
59231.0,8.041
59233.0,9.857
59234.0,7.18
59235.0,11.944
59236.0,12.939
59237.0,14.561
59238.0,19.046
59239.0,22.323
59240.0,23.016
59242.0,13.208
59243.0,10.099
59244.0,9.797
59245.0,20.298
59246.0,8.421
59247.0,13.722
59248.0,14.445
59249.0,15.802
59250.0,13.946
59252.0,8.041
59253.0,14.214
59254.0,11.989
59255.0,22.636
59256.0,24.873
59257.0,17.368
59258.0,16.507
59260.0,14.337
59261.0,12.481
59262.0,12.783
59263.0,20.914
59264.0,21.204
59265.0,25.387
59266.0,25.398
59267.0,24.929
59268.0,24.873
59270.0,18.319
59271.0,20.768
59272.0,22.222
59273.0,33.182
59274.0,37.243
59275.0,41.078
59276.0,41.94
59277.0,41.563
59278.0,44.948
59280.0,39.747
59281.0,43.572
59282.0,42.376
59283.0,36.828
59284.0,38.495
59285.0,32.142
59286.0,35.061
59287.0,41.928
59288.0,34.245
59289.0,32.019
59291.0,26.875
59292.0,24.034
59293.0,22.177
59294.0,20.846
59295.0,23.039
59296.0,15.411
59297.0,15.299
59298.0,22.636
59299.0,20.12
59301.0,24.101
59302.0,21.45
59303.0,13.89
59304.0,16.272
59305.0,16.239
59306.0,16.753
59307.0,18.934
59308.0,19.393
59309.0,21.16
59311.0,27.132
59312.0,31.046
59313.0,30.308
59314.0,32.88
59315.0,30.498
59316.0,32.791
59317.0,27.814
59318.0,31.404
59319.0,34.169
59320.0,36.113
59322.0,33.428
59323.0,36.101
59324.0,20.399
59325.0,17.581
59326.0,14.214
59327.0,13.991
59328.0,14.337
59329.0,14.371
59330.0,15.154
59332.0,16.574
59333.0,15.064
59334.0,19.325
59335.0,29.044
59336.0,25.7
59337.0,16.932
59338.0,15.914
59339.0,20.243
59340.0,22.077
59342.0,21.696
59343.0,20.645
59344.0,17.939
59345.0,18.408
59346.0,18.722
59347.0,19.191
59348.0,19.575
59349.0,21.081
59350.0,22.278
59352.0,25.018
59353.0,33.496
59354.0,38.316
59355.0,36.258
59356.0,36.951
59357.0,32.601
59358.0,33.742
59359.0,33.697
59360.0,18.106
59361.0,17.133
59363.0,16.563
59364.0,17.916
59365.0,19.795
59366.0,21.316
59367.0,18.319
59368.0,16.692
59369.0,14.371
59370.0,12.022
59371.0,13.219
59373.0,14.27
59374.0,15.433
59375.0,17.29
59376.0,17.961
59377.0,24.0
59378.0,29.346
59379.0,43.349
59380.0,40.653
59381.0,42.633
59383.0,40.87
59384.0,41.459
59385.0,37.422
59386.0,36.348
59387.0,29.415
59388.0,26.596
59389.0,26.819
59390.0,19.448
59391.0,16.608
59393.0,18.699
59394.0,18.218
59395.0,19.908
59396.0,20.746
59397.0,21.898
59398.0,26.304
59399.0,22.323
59400.0,19.135
59401.0,19.974
59402.0,20.265
59404.0,21.898
59405.0,21.943
59406.0,22.032
59407.0,24.906
59408.0,28.452
59409.0,31.091
59410.0,33.373
59411.0,28.664
59412.0,30.845
59413.0,31.482
59415.0,25.41
59416.0,24.213
59417.0,16.563
59418.0,16.858
59419.0,17.916
59420.0,18.632
59421.0,17.089
59422.0,14.63
59423.0,12.582
59425.0,11.966
59426.0,10.993
59427.0,14.158
59428.0,13.912
59429.0,15.411
59430.0,17.704
59431.0,23.061
59432.0,32.12
59433.0,27.669
59435.0,35.307
59436.0,38.786
59437.0,32.724
59438.0,27.165
59439.0,24.973
59440.0,25.208
59441.0,25.857
59442.0,28.575
59443.0,24.671
59444.0,16.731
59445.0,18.006
59447.0,19.728
59448.0,18.252
59449.0,19.784
59450.0,20.701
59451.0,18.453
59452.0,18.587
59453.0,22.558
59454.0,22.703
59456.0,24.962
59457.0,21.831
59457.0,21.831
59458.0,21.07
59459.0,13.402
59460.0,12.883
59461.0,12.772
59462.0,14.315
59463.0,14.919
59464.0,13.152
59466.0,11.497
59467.0,8.947
59468.0,11.083
59469.0,8.421
59470.0,9.439
59471.0,9.433
59472.0,12.28
59473.0,13.219
59475.0,15.579
59476.0,20.131
59477.0,27.479
59478.0,27.367
59479.0,28.541
59480.0,26.327
59481.0,27.579
59482.0,18.778
59483.0,19.84
59485.0,18.923
59486.0,15.031
59487.0,15.679
59488.0,13.802
59489.0,6.866
59490.0,13.286
59491.0,16.071
59493.0,13.487
59494.0,11.899
59495.0,11.843
59496.0,7.37
59497.0,9.629
59498.0,10.915
59499.0,6.061
59501.0,1.576
59502.0,3.657
59503.0,1.632
59504.0,2.695
59505.0,2.505
59506.0,3.075
59507.0,3.131
59508.0,5.256
59509.0,5.234
59511.0,4.529
59512.0,4.742
59513.0,8.354
59514.0,5.715
59515.0,9.341
59516.0,3.422
59517.0,3.344
59518.0,6.676
59519.0,6.441
59520.0,8.812
59522.0,5.86
59523.0,6.665
59524.0,6.43
59525.0,6.553
59526.0,7.303
59527.0,5.927
59528.0,6.866
59529.0,4.294
59530.0,5.48
59532.0,7.616
59533.0,6.598
59534.0,5.032
59535.0,6.184
59536.0,5.278
59537.0,4.809
59538.0,5.066
59539.0,6.43
59540.0,6.274
59542.0,5.86
59543.0,7.963
59544.0,5.524
59545.0,2.516
59546.0,1.767
59547.0,2.415
59548.0,3.69
59548.0,3.69
59549.0,4.048
59550.0,3.097
59551.0,2.069
59553.0,1.431
59554.0,3.086
59555.0,3.209
59556.0,2.598
59557.0,1.319
59558.0,1.755
59559.0,2.65
