Time_Seconds,DL_bitrate
22829.0,42.308
22830.0,18.761
22831.0,18.761
22832.0,0.333
22833.0,23.713
22834.0,31.824
22834.0,31.824
22835.0,43.25
22836.0,37.53
22837.0,135.633
22838.0,159.238
22839.0,156.712
22842.0,145.398
22843.0,144.333
22844.0,84.195
22845.0,0.001
22845.0,0.001
22846.0,9.284
22846.0,9.284
22847.0,42.395
22848.0,69.377
22849.0,85.522
22851.0,42.588
22852.0,93.076
22852.0,93.076
22853.0,139.426
22854.0,118.664
22855.0,99.6
22856.0,74.677
22857.0,34.412
22858.0,40.263
22858.0,40.263
22859.0,40.263
22859.0,36.905
22861.0,12.23
22862.0,2.425
22863.0,2.718
22864.0,13.805
22864.0,13.805
22865.0,40.593
22866.0,13.986
22867.0,12.577
22868.0,2.873
22870.0,2.178
22870.0,2.178
22872.0,0.011
22873.0,0.0
22873.0,0.0
22874.0,0.0
22875.0,0.0
22875.0,0.0
22876.0,0.0
22879.0,0.0
22880.0,0.0
22881.0,0.154
22882.0,0.11
22883.0,0.014
22884.0,0.1
22886.0,0.033
22887.0,0.033
22888.0,0.101
22888.0,0.101
22889.0,0.003
22890.0,0.068
22891.0,0.277
22892.0,0.366
22893.0,0.367
22895.0,0.187
22896.0,0.332
22897.0,0.377
22898.0,0.333
22899.0,0.256
22900.0,0.221
22901.0,0.288
22902.0,0.966
22902.0,0.966
22903.0,0.088
22905.0,0.671
22906.0,1.656
22906.0,1.656
22907.0,6.424
22908.0,9.009
22909.0,11.341
22910.0,12.646
22911.0,12.259
22912.0,11.185
22915.0,14.929
22916.0,1.164
22917.0,1.164
22917.0,0.031
22918.0,4.137
22919.0,8.247
22920.0,8.214
22921.0,11.995
22922.0,15.278
22924.0,14.883
22925.0,13.916
22926.0,11.032
22927.0,10.048
22928.0,8.599
22928.0,8.599
22929.0,3.919
22930.0,3.41
22930.0,3.41
22931.0,1.981
22932.0,4.931
22934.0,3.317
22935.0,0.877
22936.0,0.626
22937.0,0.869
22938.0,0.342
22938.0,0.342
22939.0,1.638
22940.0,1.055
22941.0,0.574
22944.0,1.593
22944.0,1.593
22945.0,1.173
22945.0,1.173
22946.0,1.094
22947.0,2.676
22948.0,2.852
22949.0,3.843
22950.0,2.639
22951.0,2.451
22951.0,2.451
22953.0,0.927
22954.0,4.257
22955.0,3.654
22956.0,3.678
22957.0,0.833
22957.0,0.833
22958.0,0.662
22959.0,0.662
22959.0,2.307
22960.0,1.757
22961.0,0.728
22963.0,0.971
22963.0,0.971
22964.0,0.823
22965.0,0.055
22966.0,2.164
22967.0,0.883
22968.0,0.681
22969.0,1.4
22969.0,1.4
22970.0,0.678
22972.0,1.949
22973.0,1.887
22974.0,1.004
22974.0,1.004
22975.0,1.744
22976.0,3.464
22977.0,1.697
22978.0,1.084
22979.0,3.645
22980.0,3.673
22982.0,2.301
22983.0,1.906
22984.0,2.681
22984.0,2.681
22985.0,1.238
22987.0,2.934
22988.0,2.934
22988.0,1.059
22989.0,3.844
22991.0,5.092
22992.0,2.14
22993.0,1.176
22994.0,3.231
22995.0,2.597
22996.0,1.506
22996.0,1.506
22997.0,2.244
22998.0,5.023
22999.0,4.69
23000.0,3.634
23002.0,4.119
23002.0,4.119
23003.0,0.227
23003.0,0.227
23004.0,2.854
23005.0,2.928
23006.0,3.956
23007.0,3.37
23008.0,1.503
23009.0,1.236
23012.0,0.223
23013.0,0.659
23015.0,1.617
23016.0,1.617
23016.0,0.952
23017.0,0.459
23017.0,0.459
23018.0,0.816
23019.0,0.758
23020.0,1.362
23022.0,0.512
23023.0,2.286
23024.0,1.855
23024.0,1.855
23025.0,2.319
23026.0,1.296
23027.0,2.774
23028.0,2.591
23029.0,2.507
23030.0,2.507
23030.0,0.316
23031.0,0.316
23032.0,3.13
23033.0,2.368
23034.0,2.393
23035.0,2.184
23036.0,2.233
23037.0,1.97
23038.0,2.068
23038.0,2.068
23039.0,1.87
23040.0,2.202
23043.0,2.28
23044.0,1.715
23044.0,1.715
23045.0,0.699
23045.0,0.699
23046.0,1.814
23047.0,2.988
23048.0,3.427
23049.0,4.912
23050.0,3.769
23052.0,4.892
23052.0,4.892
23053.0,4.661
23054.0,4.317
23055.0,4.39
23057.0,4.743
23058.0,4.743
23058.0,0.852
23059.0,2.681
23059.0,2.681
23060.0,3.706
23062.0,4.012
23063.0,3.003
23064.0,1.344
23065.0,1.269
23066.0,1.744
23067.0,1.955
23067.0,1.955
23068.0,0.642
23069.0,2.411
23070.0,1.03
23071.0,0.926
23072.0,0.926
23073.0,0.604
23074.0,1.047
23075.0,1.382
23076.0,0.67
23076.0,0.67
23077.0,2.22
23078.0,1.528
23079.0,3.111
23080.0,3.583
23082.0,3.001
23083.0,1.875
23085.0,3.044
23085.0,3.044
23086.0,1.116
23086.0,1.116
23087.0,0.316
23088.0,0.904
23089.0,0.178
23090.0,0.055
23092.0,0.022
23093.0,0.078
23094.0,1.101
23095.0,1.095
23095.0,1.095
23096.0,0.604
23097.0,1.465
23099.0,1.489
23099.0,0.838
23100.0,0.838
23101.0,0.003
23102.0,1.497
23103.0,1.528
23104.0,1.896
23105.0,2.043
23106.0,2.114
23106.0,2.114
23107.0,2.072
23108.0,1.842
23109.0,2.11
23111.0,2.03
23113.0,2.272
23114.0,0.402
23114.0,0.402
23115.0,0.717
23116.0,1.448
23116.0,1.448
23117.0,1.14
23118.0,1.429
23119.0,1.139
23121.0,1.255
23122.0,1.274
23123.0,1.52
23124.0,1.144
23125.0,0.823
23126.0,0.644
23127.0,1.324
23128.0,1.324
23128.0,1.262
23129.0,1.212
23131.0,1.217
23132.0,1.383
23133.0,2.451
23134.0,2.052
23134.0,2.052
23135.0,1.78
23136.0,1.885
23137.0,2.355
23138.0,1.342
23139.0,1.159
23141.0,1.691
23142.0,2.209
23142.0,2.209
23143.0,0.037
23143.0,0.037
23144.0,2.133
23145.0,1.729
23146.0,2.029
23147.0,2.164
23148.0,2.187
23149.0,1.718
23151.0,1.271
23151.0,1.271
23152.0,1.764
23153.0,1.586
23155.0,1.078
23155.0,1.071
23156.0,1.121
23157.0,1.121
23157.0,1.358
23158.0,1.497
23161.0,1.74
23162.0,1.357
23163.0,1.313
23164.0,1.612
23165.0,1.615
23166.0,1.989
23167.0,1.091
23167.0,1.091
23168.0,1.852
23170.0,1.724
23171.0,2.121
23171.0,2.121
23172.0,0.015
23173.0,2.831
23174.0,3.069
23174.0,3.069
23175.0,3.901
23176.0,2.822
23177.0,3.925
23179.0,3.288
23180.0,1.987
23181.0,2.884
23181.0,2.884
23182.0,2.225
23184.0,1.363
23185.0,2.876
23185.0,2.876
23186.0,0.868
23187.0,1.139
23189.0,2.843
23189.0,2.843
23190.0,3.343
23191.0,3.689
23192.0,2.723
23193.0,3.348
23194.0,2.467
23195.0,1.832
23196.0,1.473
23199.0,1.196
23199.0,1.196
23200.0,0.458
23201.0,1.493
23202.0,1.828
23203.0,1.652
23204.0,2.332
23205.0,2.928
23206.0,5.679
23208.0,3.049
23209.0,3.647
23209.0,3.647
23210.0,4.436
23212.0,5.036
23212.0,0.178
23213.0,1.052
23214.0,1.052
23214.0,3.095
23215.0,0.75
23216.0,1.819
23218.0,3.202
23219.0,4.558
23220.0,5.081
23220.0,5.081
23221.0,2.406
23222.0,1.107
23223.0,2.554
23224.0,3.619
23225.0,5.127
23226.0,3.026
23228.0,1.909
23228.0,1.909
23229.0,0.549
23229.0,0.549
23230.0,3.149
23231.0,4.733
23232.0,5.948
23233.0,6.666
23234.0,6.025
23235.0,4.403
23236.0,5.434
23238.0,5.435
23238.0,5.435
23239.0,4.49
23241.0,4.271
23242.0,4.271
23242.0,1.769
23243.0,1.674
23244.0,3.633
23245.0,2.581
23247.0,4.814
23247.0,4.814
23248.0,5.297
23249.0,6.083
23250.0,6.89
23251.0,5.69
23252.0,6.255
23253.0,4.398
23254.0,4.454
23255.0,4.176
23257.0,2.053
23257.0,2.053
23258.0,0.327
23259.0,3.873
23260.0,4.596
23260.0,4.596
23261.0,2.822
23262.0,2.991
23263.0,1.955
23264.0,3.212
23265.0,4.027
23267.0,3.587
23268.0,2.59
23270.0,2.061
23270.0,2.061
23271.0,2.293
23271.0,2.293
23272.0,1.273
23273.0,1.765
23274.0,1.809
23276.0,1.651
23277.0,0.847
23277.0,0.847
23278.0,0.553
23279.0,0.832
23280.0,1.717
23281.0,1.008
23282.0,1.733
23283.0,1.269
23284.0,1.825
23284.0,1.825
23285.0,1.187
23286.0,1.107
23287.0,1.107
23288.0,0.024
23289.0,1.619
23290.0,2.291
23291.0,2.434
23292.0,1.804
23292.0,1.804
23293.0,1.245
23294.0,2.546
23295.0,0.134
23296.0,0.633
23297.0,1.494
23300.0,4.307
23301.0,0.001
23301.0,0.001
23302.0,1.898
23303.0,2.433
23304.0,2.602
23305.0,3.864
23305.0,3.864
23306.0,2.382
23307.0,2.937
23309.0,2.542
23310.0,2.42
23311.0,2.09
23312.0,3.149
23314.0,2.995
23315.0,0.354
23316.0,0.354
23316.0,0.377
23318.0,2.255
23318.0,2.255
23319.0,1.792
23320.0,2.318
23321.0,3.316
23322.0,2.482
23323.0,1.092
23324.0,3.021
23325.0,2.263
23326.0,1.832
23329.0,1.948
23329.0,1.948
23330.0,0.304
23330.0,0.304
23331.0,3.022
23332.0,3.594
23333.0,4.16
23334.0,3.196
23335.0,3.097
23336.0,4.036
23338.0,3.08
23339.0,3.31
23340.0,3.209
23342.0,3.692
23343.0,3.941
23344.0,2.378
23344.0,2.378
23345.0,2.378
23345.0,1.995
23347.0,3.924
23348.0,4.228
23349.0,3.586
23350.0,4.288
23351.0,5.021
23352.0,4.658
23353.0,5.111
23354.0,4.653
23355.0,4.783
23358.0,4.929
23358.0,4.929
23359.0,1.727
23360.0,3.07
23361.0,4.614
23361.0,4.614
23362.0,4.506
23363.0,4.94
23364.0,5.284
23365.0,4.156
23367.0,3.864
23368.0,5.152
23369.0,2.938
23371.0,4.927
23372.0,2.839
23373.0,2.839
23373.0,1.019
23374.0,4.369
23376.0,4.681
23377.0,5.097
23378.0,4.873
23379.0,5.352
23380.0,4.975
23380.0,4.975
23381.0,3.95
23382.0,3.804
23383.0,3.052
23386.0,3.824
23387.0,3.824
23387.0,3.156
23388.0,0.781
23389.0,2.616
23390.0,3.851
23391.0,4.678
23392.0,4.616
23393.0,5.089
23394.0,5.383
23396.0,0.391
23397.0,0.0
23397.0,0.0
23398.0,0.001
23399.0,0.0
23400.0,0.0
23401.0,0.0
23402.0,0.0
23403.0,0.001
23404.0,0.001
23405.0,0.001
23406.0,0.0
23407.0,8.254
23408.0,8.958
23409.0,4.082
23410.0,15.492
23411.0,10.893
23413.0,11.688
23414.0,15.58
23415.0,13.716
23416.0,11.36
23417.0,0.001
23417.0,0.001
23419.0,10.74
23420.0,13.04
23421.0,9.122
23422.0,12.277
23423.0,14.753
23424.0,12.684
23426.0,10.039
23427.0,9.083
23428.0,11.357
23430.0,3.271
23431.0,0.003
23432.0,0.003
23433.0,16.725
23434.0,15.86
23435.0,17.785
23436.0,14.486
23437.0,9.183
23439.0,10.339
23440.0,15.572
23441.0,15.988
23442.0,17.507
23444.0,1.205
23445.0,1.205
23446.0,3.955
23447.0,14.387
23448.0,10.294
23449.0,9.299
23450.0,11.204
23452.0,7.303
23453.0,10.251
23454.0,9.823
23454.0,9.823
23455.0,10.936
23456.0,12.719
23457.0,15.249
23457.0,15.249
23459.0,0.0
23459.0,0.0
23460.0,6.356
23461.0,17.558
23462.0,18.665
23463.0,14.246
23464.0,11.502
23465.0,11.502
23466.0,17.819
23467.0,17.791
23468.0,18.363
23469.0,13.015
23470.0,9.324
23472.0,7.016
23473.0,0.001
23473.0,0.001
23474.0,9.418
23475.0,17.97
23476.0,17.97
23476.0,15.384
23477.0,11.637
23479.0,13.009
23480.0,8.61
23481.0,10.522
23482.0,10.097
23483.0,12.476
23484.0,7.262
23486.0,6.64
23486.0,6.64
23487.0,0.035
23487.0,0.035
23488.0,8.049
23489.0,17.184
23490.0,14.234
23492.0,6.46
23493.0,17.614
23494.0,14.32
23495.0,17.78
23495.0,17.78
23496.0,10.224
23497.0,19.208
23498.0,17.833
23500.0,12.747
23501.0,0.001
23501.0,0.001
23502.0,13.092
23503.0,15.44
23504.0,17.152
23505.0,16.44
23506.0,16.44
23507.0,14.93
23508.0,10.16
23509.0,11.887
23510.0,0.189
23511.0,5.798
23512.0,12.472
23514.0,9.753
23515.0,0.002
23515.0,0.002
23516.0,14.58
23517.0,19.475
23518.0,5.045
23519.0,17.06
23521.0,15.746
23522.0,7.217
23522.0,7.217
23523.0,13.66
23524.0,12.033
23525.0,12.725
23528.0,5.378
23529.0,5.378
23529.0,0.002
23529.0,0.002
23530.0,16.149
23531.0,15.77
23532.0,17.565
23533.0,3.655
23535.0,13.272
23536.0,10.722
23536.0,10.722
23537.0,14.834
23538.0,13.221
23539.0,12.896
23540.0,12.03
23542.0,4.785
23543.0,4.785
23543.0,0.003
23543.0,0.003
23544.0,14.72
23545.0,11.703
23546.0,9.139
23547.0,8.41
23548.0,8.939
23550.0,12.914
23550.0,12.914
23551.0,11.354
23552.0,13.771
23553.0,11.526
23554.0,8.676
23555.0,4.751
23556.0,0.002
23556.0,0.002
23558.0,11.672
23559.0,10.705
23560.0,12.956
23561.0,10.952
23562.0,8.906
23563.0,8.171
23564.0,9.531
23566.0,10.182
23567.0,9.343
23569.0,7.119
23570.0,0.002
23570.0,0.002
23571.0,8.577
23573.0,14.391
23574.0,11.376
23575.0,11.343
23576.0,9.401
23576.0,9.401
23577.0,8.078
23578.0,5.558
23579.0,7.28
23581.0,3.514
23583.0,6.697
23584.0,0.69
23584.0,0.69
23584.0,0.69
23585.0,2.816
23586.0,3.791
23587.0,2.835
23589.0,2.641
23590.0,1.221
23591.0,0.011
23592.0,0.0
23593.0,0.0
23593.0,5.398
23594.0,3.068
23597.0,2.63
23598.0,0.006
23598.0,0.006
23599.0,3.593
23600.0,2.9
23601.0,2.953
23602.0,0.067
23604.0,0.088
23605.0,0.0
23606.0,0.033
23607.0,0.033
23607.0,0.011
23608.0,0.0
23609.0,0.001
23611.0,0.0
23612.0,0.0
23612.0,0.0
23613.0,0.001
23614.0,0.001
23615.0,0.0
23617.0,0.0
23618.0,0.864
23618.0,0.864
23619.0,1.631
23620.0,0.397
23621.0,0.099
23622.0,0.342
23625.0,0.022
23626.0,0.002
23626.0,0.002
23628.0,13.003
23629.0,8.723
23631.0,7.989
23632.0,12.114
23633.0,10.75
23634.0,15.917
23635.0,15.917
23635.0,10.469
23637.0,9.776
23639.0,3.815
23640.0,3.815
23640.0,0.002
23641.0,16.437
23642.0,16.437
23642.0,11.951
23644.0,11.494
23645.0,10.837
23646.0,10.744
23647.0,14.072
23648.0,12.79
23649.0,12.79
23649.0,6.749
23651.0,0.835
23653.0,5.482
23654.0,5.482
23654.0,6.045
23655.0,9.291
23656.0,9.291
23657.0,13.204
23658.0,16.801
23659.0,14.977
23660.0,8.331
23661.0,5.986
23662.0,10.093
23663.0,10.093
23664.0,14.557
23665.0,10.073
23666.0,15.454
23667.0,0.0
23668.0,0.0
23668.0,8.732
23669.0,18.524
23670.0,18.524
23671.0,17.825
23672.0,18.985
23673.0,18.336
23674.0,17.22
23675.0,19.242
23677.0,18.356
23677.0,18.356
23678.0,19.423
23679.0,19.881
23680.0,16.081
23681.0,0.001
23682.0,0.001
23682.0,9.337
23684.0,19.735
23685.0,19.742
23685.0,19.742
23686.0,18.921
23687.0,20.101
23688.0,19.163
23689.0,18.836
23691.0,18.926
23692.0,19.638
23693.0,19.147
23694.0,15.246
23694.0,15.246
23695.0,0.001
23695.0,0.001
23696.0,14.995
23698.0,21.633
23699.0,22.746
23700.0,23.391
23701.0,20.407
23702.0,19.99
23703.0,19.99
23703.0,21.338
23705.0,20.523
23706.0,19.462
23708.0,14.083
23709.0,1.245
23709.0,1.245
23710.0,1.245
23711.0,0.0
23712.0,0.001
23713.0,16.221
23714.0,18.1
23715.0,13.214
23716.0,18.137
23718.0,18.958
23719.0,19.28
23719.0,19.28
23720.0,18.704
23722.0,3.151
23723.0,3.151
23724.0,2.294
23725.0,17.467
23726.0,17.681
23727.0,17.531
23728.0,16.055
23729.0,18.773
23730.0,18.773
23731.0,17.53
23732.0,17.475
23733.0,18.462
23734.0,18.225
23736.0,0.0
23737.0,0.0
23738.0,4.123
23739.0,16.065
23739.0,16.065
23740.0,16.051
23741.0,15.936
23742.0,17.543
23743.0,19.429
23745.0,18.648
23746.0,19.627
23748.0,7.459
23749.0,7.433
23751.0,0.0
23751.0,0.0
23752.0,16.783
23753.0,8.689
23754.0,10.584
23755.0,10.584
23755.0,12.26
23757.0,10.674
23758.0,11.544
23759.0,10.017
23760.0,9.0
23761.0,3.674
23762.0,3.674
23762.0,4.324
23764.0,1.219
23765.0,0.002
23765.0,0.002
23766.0,5.165
23767.0,5.83
23768.0,4.794
23769.0,3.568
23770.0,3.568
23771.0,2.22
23772.0,2.702
23773.0,1.591
23774.0,1.405
23775.0,0.077
23778.0,7.867
23778.0,7.867
23779.0,7.867
23779.0,0.003
23780.0,3.18
23781.0,0.915
23782.0,0.636
23784.0,8.973
23785.0,9.062
23786.0,8.759
23787.0,8.945
23788.0,9.723
23789.0,9.487
23790.0,6.726
23792.0,1.807
23793.0,0.04
23793.0,0.04
23793.0,0.04
23794.0,7.324
23795.0,5.494
23796.0,5.113
23797.0,5.2
23798.0,5.623
23800.0,7.344
23801.0,7.152
23803.0,5.797
23804.0,5.321
23806.0,1.953
23806.0,1.953
23807.0,0.003
23808.0,4.581
23809.0,4.104
23810.0,4.104
23810.0,8.947
23811.0,5.938
23812.0,8.1
23814.0,6.202
23815.0,4.971
23816.0,4.235
23817.0,5.331
23818.0,5.331
23819.0,6.028
23820.0,6.028
23821.0,5.8
23822.0,8.611
23823.0,6.829
23824.0,8.535
23825.0,6.448
23826.0,6.448
23826.0,6.124
23828.0,6.54
23829.0,5.728
23830.0,7.799
23831.0,9.445
23833.0,11.133
23833.0,2.415
23834.0,2.415
23835.0,0.641
23836.0,8.661
23837.0,10.174
23838.0,8.401
23839.0,9.066
23840.0,9.066
23840.0,9.326
23841.0,8.405
23843.0,4.182
23844.0,6.13
23845.0,7.746
23847.0,9.118
23847.0,2.54
23848.0,2.54
23848.0,0.003
23849.0,7.156
23851.0,6.707
23852.0,7.504
23853.0,7.203
23854.0,7.978
23854.0,7.978
23855.0,6.721
23856.0,7.644
23857.0,7.129
23859.0,5.764
23861.0,4.147
23861.0,4.147
23862.0,0.002
23862.0,0.002
23863.0,0.0
23864.0,6.962
23865.0,9.354
23867.0,8.819
23868.0,8.992
23868.0,8.992
23869.0,4.408
23870.0,6.182
23871.0,7.958
23872.0,8.824
23873.0,8.709
23874.0,5.952
23875.0,5.952
23876.0,0.002
23876.0,0.002
23877.0,2.487
23878.0,6.561
23879.0,8.558
23880.0,6.33
23881.0,8.54
23882.0,8.54
23882.0,5.86
23884.0,6.409
23885.0,2.386
23886.0,2.605
23887.0,3.274
23888.0,3.295
23889.0,3.295
23889.0,0.0
23890.0,0.0
23890.0,3.649
23892.0,3.66
23893.0,6.636
23894.0,6.293
23895.0,7.301
23896.0,7.946
23897.0,5.135
23898.0,5.135
23899.0,6.253
23900.0,7.071
23901.0,6.759
23902.0,2.937
23903.0,0.124
23904.0,0.124
23904.0,2.697
23906.0,5.022
23907.0,5.089
23908.0,4.442
23909.0,4.394
23910.0,2.134
23911.0,2.462
23912.0,2.846
23914.0,4.827
23915.0,7.245
23915.0,7.245
23916.0,7.151
23917.0,0.0
23917.0,0.0
23918.0,3.153
23919.0,7.698
23921.0,9.659
23922.0,6.849
23923.0,5.515
23924.0,8.237
23925.0,9.168
23925.0,9.168
23926.0,7.888
23927.0,7.774
23929.0,9.084
23930.0,9.084
23930.0,9.784
23931.0,0.0
23931.0,0.0
23932.0,3.72
23933.0,3.72
23933.0,9.954
23934.0,9.786
23935.0,9.197
23936.0,11.015
23938.0,10.175
23939.0,10.705
23940.0,11.775
23941.0,12.762
23942.0,12.762
23942.0,11.665
23944.0,1.877
23945.0,1.877
23946.0,0.973
23947.0,12.891
23948.0,11.058
23949.0,9.916
23950.0,10.604
23951.0,10.947
23953.0,10.753
23954.0,11.089
23955.0,12.368
23956.0,7.788
23958.0,1.834
23959.0,1.834
23960.0,0.114
23961.0,1.093
23962.0,2.596
23963.0,4.733
23964.0,6.933
23965.0,8.139
23966.0,7.395
23968.0,9.137
23969.0,11.406
23970.0,12.152
23972.0,3.36
23973.0,3.36
23973.0,0.779
23975.0,12.031
23976.0,10.781
23977.0,11.085
23978.0,11.474
23979.0,10.474
23980.0,9.578
23981.0,11.696
23983.0,11.514
23984.0,9.7
23986.0,0.201
23987.0,0.201
23987.0,0.048
23988.0,11.069
23990.0,12.797
23991.0,11.545
23992.0,11.317
23993.0,11.047
23994.0,11.886
23995.0,12.223
23996.0,12.015
23998.0,12.787
24000.0,3.56
24001.0,3.56
24001.0,0.346
24002.0,11.215
24003.0,11.352
24005.0,12.772
24006.0,12.599
24007.0,11.38
24008.0,11.827
24009.0,12.562
24010.0,12.165
24011.0,12.181
24014.0,3.051
24015.0,0.001
24015.0,0.001
24016.0,8.278
24017.0,11.339
24018.0,12.048
24019.0,12.068
24021.0,11.375
24022.0,12.141
24023.0,12.296
24024.0,10.892
24025.0,12.079
24026.0,11.95
24028.0,7.845
24029.0,0.001
24029.0,0.001
24030.0,6.987
24031.0,12.016
24032.0,12.016
24032.0,12.215
24033.0,12.082
24034.0,12.107
24036.0,12.267
24037.0,11.397
24038.0,12.182
24039.0,10.178
24040.0,12.247
24041.0,10.935
24042.0,0.598
24043.0,0.598
24044.0,5.847
24045.0,11.508
24046.0,12.294
24047.0,10.222
24048.0,10.819
24049.0,12.223
24051.0,12.409
24052.0,10.518
24053.0,11.157
24054.0,10.048
24055.0,5.748
24056.0,0.001
24056.0,0.001
24057.0,0.001
24057.0,7.797
24059.0,12.719
24060.0,3.66
24061.0,11.372
24062.0,12.164
24063.0,11.125
24064.0,12.153
24065.0,15.66
24067.0,14.943
24068.0,6.174
24069.0,14.539
24069.0,14.539
24070.0,0.78
24070.0,0.78
24071.0,4.212
24072.0,9.038
24073.0,7.735
24075.0,11.435
24076.0,11.669
24077.0,9.642
24079.0,12.138
24080.0,9.045
24082.0,11.773
24083.0,11.773
24083.0,8.13
24084.0,0.0
24084.0,0.0
24085.0,3.432
24086.0,3.432
24086.0,10.092
24087.0,9.779
24088.0,8.605
24090.0,7.449
24091.0,9.839
24092.0,10.615
24093.0,12.252
24094.0,7.794
24095.0,7.794
24095.0,8.167
24098.0,0.0
24098.0,0.0
24099.0,1.944
24100.0,12.638
24101.0,4.748
24102.0,12.254
24103.0,13.069
24104.0,12.392
24105.0,12.392
24106.0,11.436
24107.0,11.646
24108.0,11.007
24109.0,10.518
24111.0,2.015
24112.0,2.015
24112.0,0.493
24114.0,8.76
24114.0,8.76
24115.0,9.171
24116.0,11.227
24117.0,10.258
24118.0,9.242
24119.0,10.67
24120.0,9.464
24121.0,8.828
24122.0,8.828
24123.0,8.607
24125.0,3.325
24126.0,0.002
24126.0,0.002
24127.0,7.702
24128.0,8.665
24130.0,3.322
24130.0,3.322
24131.0,7.629
24132.0,9.021
24133.0,9.458
24134.0,8.408
24135.0,8.862
24136.0,9.77
24139.0,4.393
24139.0,4.393
24140.0,4.393
24140.0,0.002
24141.0,3.924
24142.0,6.012
24143.0,7.84
24144.0,8.454
24146.0,9.034
24147.0,11.056
24148.0,9.058
24148.0,9.058
24149.0,9.542
24150.0,9.786
24151.0,10.681
24152.0,4.844
24154.0,0.002
24154.0,0.002
24155.0,1.38
24156.0,2.509
24157.0,0.256
24158.0,1.032
24159.0,3.986
24161.0,10.654
24162.0,17.17
24163.0,18.132
24165.0,17.114
24166.0,9.813
24167.0,0.002
24168.0,0.002
24169.0,21.853
24170.0,22.698
24171.0,22.715
24172.0,20.844
24173.0,23.483
24175.0,23.385
24176.0,22.422
24177.0,22.749
24178.0,21.573
24180.0,20.399
24180.0,7.036
24181.0,0.002
24182.0,0.002
24183.0,22.012
24184.0,20.296
24185.0,21.052
24186.0,19.436
24187.0,20.679
24188.0,9.544
24190.0,5.743
24191.0,4.909
24192.0,3.666
24194.0,0.033
24195.0,0.033
24196.0,1.204
24197.0,19.241
24198.0,16.834
24199.0,20.465
24200.0,9.324
24201.0,10.668
24203.0,22.335
24204.0,19.737
24205.0,14.97
24206.0,20.595
24207.0,23.977
24209.0,0.0
24209.0,0.0
24210.0,7.418
24211.0,22.395
24212.0,23.064
24212.0,23.064
24213.0,22.147
24214.0,22.371
24215.0,22.763
24217.0,21.634
24218.0,23.807
24219.0,24.165
24220.0,23.181
24221.0,22.95
24222.0,0.0
24223.0,0.0
24224.0,14.76
24225.0,33.355
24226.0,35.229
24227.0,32.806
24228.0,30.715
24229.0,30.715
24229.0,22.927
24230.0,30.082
24232.0,16.741
24233.0,30.361
24234.0,33.549
24235.0,23.214
24236.0,0.0
24237.0,0.0
24237.0,8.606
24238.0,8.606
24238.0,23.004
24240.0,21.796
24241.0,23.593
24242.0,23.68
24243.0,22.959
24244.0,25.895
24245.0,22.597
24247.0,23.338
24248.0,12.754
24249.0,8.08
24249.0,8.08
24249.0,8.08
24250.0,0.0
24251.0,0.0
24251.0,8.897
24252.0,21.536
24254.0,18.497
24255.0,20.814
24256.0,12.214
24257.0,14.614
24258.0,19.192
24260.0,17.701
24261.0,22.232
24262.0,23.018
24263.0,12.87
24264.0,0.0
24265.0,0.0
24266.0,0.3
24267.0,20.638
24268.0,19.248
24269.0,20.104
24270.0,22.107
24272.0,22.724
24273.0,21.705
24274.0,21.053
24275.0,24.099
24276.0,21.797
24278.0,23.565
24279.0,0.0
24279.0,0.0
24280.0,11.648
24281.0,30.558
24282.0,31.313
24283.0,31.257
24285.0,31.244
24286.0,30.879
24287.0,31.633
24288.0,29.672
24289.0,31.253
24292.0,17.186
24293.0,0.013
24293.0,0.013
24294.0,12.497
24295.0,19.415
24296.0,16.316
24298.0,21.695
24299.0,19.057
24300.0,21.054
24301.0,20.32
24302.0,20.775
24304.0,22.41
24306.0,1.18
24307.0,1.18
24307.0,1.952
24308.0,22.549
24309.0,23.714
24311.0,23.319
24312.0,22.495
24313.0,22.893
24314.0,21.693
24315.0,16.592
24317.0,22.407
24318.0,19.684
24319.0,19.718
24320.0,0.0
24321.0,0.0
24321.0,7.058
24322.0,12.109
24324.0,24.888
24325.0,17.822
24326.0,13.01
24327.0,19.297
24328.0,18.896
24330.0,22.246
24331.0,25.553
24332.0,24.118
24333.0,16.009
24334.0,0.005
24335.0,0.005
24335.0,4.218
24337.0,23.078
24338.0,12.548
24339.0,23.321
24339.0,23.321
24340.0,11.603
24341.0,22.237
24343.0,22.757
24344.0,23.879
24345.0,3.286
24346.0,22.382
24347.0,2.736
24348.0,0.004
24348.0,0.004
24350.0,19.047
24351.0,19.639
24352.0,19.212
24353.0,14.363
24354.0,5.35
24355.0,5.35
24355.0,2.07
24357.0,1.4
24358.0,5.892
24359.0,8.521
24361.0,7.45
24361.0,1.871
24362.0,1.871
24363.0,0.003
24363.0,0.003
24364.0,2.033
24365.0,4.151
24366.0,2.292
24368.0,0.374
24369.0,1.767
24370.0,1.897
24371.0,13.848
24372.0,13.848
24372.0,17.453
24375.0,6.905
24376.0,0.001
24376.0,0.001
24377.0,5.811
24378.0,8.624
24379.0,6.706
24381.0,6.614
24381.0,6.614
24382.0,3.907
24383.0,5.428
24384.0,6.877
24385.0,8.0
24386.0,10.111
24388.0,11.099
24389.0,7.7
24390.0,0.001
24390.0,0.001
24390.0,0.001
24391.0,5.996
24392.0,8.382
24393.0,10.333
24394.0,8.541
24395.0,7.21
